semantic_slot,tensor_object_id,storage_key,shape,dtype,nbytes,gc_is_tracked,is_tensor_view,base_storage,creation_step,replacement_step,retirement_step,last_alive_step,gc_generation,python_owner_object_type,owner_creation_location,owner_source_module,owner_category,owner_project_owned,owner_diagnostic_owned
start_stage_neighborhood.distance,4454347984,cpu:5510463488:663552,82944,torch.float64,663552,True,False,none,71,147,147,148,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4452870224,cpu:5517934592:663552,82944,torch.float64,663552,True,False,none,74,76,76,78,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4454028128,cpu:5793153024:663552,82944,torch.float64,663552,True,False,none,78,124,124,165,2,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4453260720,cpu:5786370048:663552,82944,torch.float64,663552,True,False,none,79,88,88,89,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4452571712,cpu:5511151616:663552,82944,torch.float64,663552,True,False,none,80,82,82,83,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4453361984,cpu:5511151616:663552,82944,torch.float64,663552,True,False,none,80,100,100,122,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4454341184,cpu:5511151616:663552,82944,torch.float64,663552,True,False,none,80,158,158,159,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4453352624,cpu:5252612096:663552,82944,torch.float64,663552,True,False,none,91,93,93,122,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4453523584,cpu:5788368896:663552,82944,torch.float64,663552,True,False,none,95,101,101,122,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4452569472,cpu:5511905280:663552,82944,torch.float64,663552,True,False,none,102,104,104,122,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4454810160,cpu:5511905280:663552,82944,torch.float64,663552,True,False,none,102,193,193,200,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4453911280,cpu:4980211712:663552,82944,torch.float64,663552,True,False,none,104,118,118,119,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4453257680,cpu:5793873920:663552,82944,torch.float64,663552,True,False,none,105,107,107,122,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4453817296,cpu:5513281536:663552,82944,torch.float64,663552,True,False,none,106,113,113,122,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4453921600,cpu:5519933440:663552,82944,torch.float64,663552,True,False,none,119,121,121,122,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4453022480,cpu:5510430720:663552,82944,torch.float64,663552,True,False,none,123,125,125,127,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4454025568,cpu:4985028608:663552,82944,torch.float64,663552,True,False,none,125,156,156,157,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4452578432,cpu:5245960192:663552,82944,torch.float64,663552,True,False,none,128,130,130,131,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4454695232,cpu:4985716736:663552,82944,torch.float64,663552,True,False,none,130,164,164,165,2,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4454035168,cpu:5797249024:663552,82944,torch.float64,663552,True,False,none,139,141,141,162,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4454339424,cpu:5795217408:663552,82944,torch.float64,663552,True,False,none,149,151,151,153,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4452332752,cpu:5809012736:663552,82944,torch.float64,663552,True,False,none,167,169,169,170,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4452116480,cpu:5775523840:663552,82944,torch.float64,663552,True,False,none,170,172,172,173,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4454452112,cpu:5244878848:663552,82944,torch.float64,663552,True,False,none,175,182,182,183,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4451418352,cpu:5244190720:663552,82944,torch.float64,663552,True,False,none,177,179,179,181,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.distance,4454819120,cpu:4973395968:663552,82944,torch.float64,663552,True,False,none,194,196,196,197,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451812848,cpu:4966973440:663552,82944,torch.float64,663552,True,False,none,2,15,15,21,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451266592,cpu:4969037824:663552,82944,torch.float64,663552,True,False,none,3,5,5,6,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451380400,cpu:5772836864:663552,82944,torch.float64,663552,True,False,none,5,35,35,36,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451431312,cpu:5772836864:663552,82944,torch.float64,663552,True,False,none,5,7,7,8,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453797872,cpu:5774180352:663552,82944,torch.float64,663552,True,False,none,6,188,188,200,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451429792,cpu:4972052480:663552,82944,torch.float64,663552,True,False,none,8,10,10,11,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453010080,cpu:4972052480:663552,82944,torch.float64,663552,True,False,none,8,125,125,127,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451654528,cpu:4969693184:663552,82944,torch.float64,663552,True,False,none,10,12,12,13,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452116640,cpu:5508366336:663552,82944,torch.float64,663552,True,False,none,11,172,172,173,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452106640,cpu:4970971136:663552,82944,torch.float64,663552,True,False,none,14,26,26,28,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452329392,cpu:4970020864:663552,82944,torch.float64,663552,True,False,none,14,43,43,56,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453530944,cpu:4970020864:663552,82944,torch.float64,663552,True,False,none,14,116,116,117,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451822048,cpu:5779259392:663552,82944,torch.float64,663552,True,False,none,16,18,18,19,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451827648,cpu:5509382144:663552,82944,torch.float64,663552,True,False,none,18,20,20,21,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453794912,cpu:4969988096:663552,82944,torch.float64,663552,True,False,none,19,176,176,177,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451952720,cpu:5241176064:663552,82944,torch.float64,663552,True,False,none,21,23,23,24,2,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452865504,cpu:5241176064:663552,82944,torch.float64,663552,True,False,none,21,67,67,89,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451419152,cpu:5775196160:663552,82944,torch.float64,663552,True,False,none,25,27,27,28,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453921280,cpu:5775196160:663552,82944,torch.float64,663552,True,False,none,25,180,180,181,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451953360,cpu:5779324928:663552,82944,torch.float64,663552,True,False,none,27,29,29,30,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452320912,cpu:4967301120:663552,82944,torch.float64,663552,True,False,none,28,56,56,165,2,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451424032,cpu:4967989248:663552,82944,torch.float64,663552,True,False,none,29,54,54,165,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4454706432,cpu:4967989248:663552,82944,torch.float64,663552,True,False,none,29,174,174,177,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451265632,cpu:5777588224:663552,82944,torch.float64,663552,True,False,none,30,32,32,33,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451945520,cpu:4970708992:663552,82944,torch.float64,663552,True,False,none,30,52,52,53,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452113680,cpu:5782994944:663552,82944,torch.float64,663552,True,False,none,35,37,37,39,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452320512,cpu:5510070272:663552,82944,torch.float64,663552,True,False,none,38,40,40,41,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4454895440,cpu:5773197312:663552,82944,torch.float64,663552,True,False,none,40,199,199,200,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451826448,cpu:5247631360:663552,82944,torch.float64,663552,True,False,none,44,46,46,47,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452441120,cpu:5249335296:663552,82944,torch.float64,663552,True,False,none,46,48,48,49,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452565952,cpu:5509414912:663552,82944,torch.float64,663552,True,False,none,49,51,51,53,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452862864,cpu:5774540800:663552,82944,torch.float64,663552,True,False,none,51,105,105,106,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451652768,cpu:5248581632:663552,82944,torch.float64,663552,True,False,none,53,55,55,165,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452329632,cpu:5776572416:663552,82944,torch.float64,663552,True,False,none,55,57,57,165,2,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4454456192,cpu:5779947520:663552,82944,torch.float64,663552,True,False,none,55,182,182,183,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4454341184,cpu:5515214848:663552,82944,torch.float64,663552,True,False,none,56,151,151,153,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452448800,cpu:5789057024:663552,82944,torch.float64,663552,True,False,none,57,59,59,60,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452862304,cpu:5789057024:663552,82944,torch.float64,663552,True,False,none,57,76,76,78,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452874624,cpu:4968677376:663552,82944,torch.float64,663552,True,False,none,57,70,70,71,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453361344,cpu:4968677376:663552,82944,torch.float64,663552,True,False,none,57,100,100,122,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4454456032,cpu:4968677376:663552,82944,torch.float64,663552,True,False,none,57,150,150,153,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4454458672,cpu:5247598592:663552,82944,torch.float64,663552,True,False,none,59,161,161,162,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452575072,cpu:5789745152:663552,82944,torch.float64,663552,True,False,none,60,62,62,63,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452114960,cpu:5788401664:663552,82944,torch.float64,663552,True,False,none,63,65,65,66,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453261200,cpu:4974772224:663552,82944,torch.float64,663552,True,False,none,64,91,91,92,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453524384,cpu:4974772224:663552,82944,torch.float64,663552,True,False,none,64,101,101,122,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453530624,cpu:4974772224:663552,82944,torch.float64,663552,True,False,none,64,132,132,134,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453015920,cpu:4974084096:663552,82944,torch.float64,663552,True,False,none,67,73,73,89,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453353664,cpu:4974084096:663552,82944,torch.float64,663552,True,False,none,67,93,93,122,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4454339424,cpu:4974084096:663552,82944,torch.float64,663552,True,False,none,67,144,144,145,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4454821040,cpu:4974084096:663552,82944,torch.float64,663552,True,False,none,67,196,196,197,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453262000,cpu:4969365504:663552,82944,torch.float64,663552,True,False,none,69,88,88,89,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452578432,cpu:5787746304:663552,82944,torch.float64,663552,True,False,none,70,133,133,134,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4453816176,cpu:5784338432:663552,82944,torch.float64,663552,True,False,none,70,135,135,136,1,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4451419472,cpu:5510463488:663552,82944,torch.float64,663552,True,False,none,71,155,155,157,0,unresolved,unresolved,unresolved,unresolved,False,False
start_stage_neighborhood.edge_support,4452569392,cpu:5790433280:663552,82944,torch.float64,663552,True,False,none,71,126,126,127,0,unresolved,unresolved,unresolved,unresolved,False,False
