field,value
topology.active_pairs[2927],1
topology.active_pairs[2928],1
topology.active_pairs[2929],1
topology.active_pairs[2930],1
topology.active_pairs[2931],1
topology.active_pairs[2932],1
topology.active_pairs[2933],1
topology.active_pairs[2934],1
topology.active_pairs[2935],1
topology.active_pairs[2936],1
topology.active_pairs[2937],1
topology.active_pairs[2938],1
topology.active_pairs[2939],1
topology.active_pairs[2940],1
topology.active_pairs[2941],1
topology.active_pairs[2942],1
topology.active_pairs[2943],1
topology.active_pairs[2944],1
topology.active_pairs[2945],1
topology.active_pairs[2946],1
topology.active_pairs[2947],1
topology.active_pairs[2948],1
topology.active_pairs[2949],1
topology.active_pairs[2950],1
topology.active_pairs[2951],1
topology.active_pairs[2952],1
topology.active_pairs[2953],1
topology.active_pairs[2954],1
topology.active_pairs[2955],1
topology.active_pairs[2956],1
topology.active_pairs[2957],1
topology.active_pairs[2958],1
topology.active_pairs[2959],1
topology.active_pairs[2960],1
topology.active_pairs[2961],1
topology.active_pairs[2962],1
topology.active_pairs[2963],1
topology.active_pairs[2964],1
topology.active_pairs[2965],1
topology.active_pairs[2966],1
topology.active_pairs[2967],1
topology.active_pairs[2968],1
topology.active_pairs[2969],1
topology.active_pairs[2970],1
topology.active_pairs[2971],1
topology.active_pairs[2972],1
topology.active_pairs[2973],1
topology.active_pairs[2974],1
topology.active_pairs[2975],1
topology.active_pairs[2976],1
topology.active_pairs[2977],1
topology.active_pairs[2978],1
topology.active_pairs[2979],1
topology.active_pairs[2980],1
topology.active_pairs[2981],1
topology.active_pairs[2982],1
topology.active_pairs[2983],1
topology.active_pairs[2984],1
topology.active_pairs[2985],1
topology.active_pairs[2986],1
topology.active_pairs[2987],1
topology.active_pairs[2988],1
topology.active_pairs[2989],1
topology.active_pairs[2990],1
topology.active_pairs[2991],1
topology.active_pairs[2992],1
topology.active_pairs[2993],1
topology.active_pairs[2994],1
topology.active_pairs[2995],1
topology.active_pairs[2996],1
topology.active_pairs[2997],1
topology.active_pairs[2998],1
topology.active_pairs[2999],1
topology.active_pairs[3000],1
topology.active_pairs[3001],1
topology.active_pairs[3002],1
topology.active_pairs[3003],1
topology.active_pairs[3004],1
topology.active_pairs[3005],1
topology.active_pairs[3006],1
topology.active_pairs[3007],1
topology.active_pairs[3008],1
topology.active_pairs[3009],1
topology.active_pairs[3010],1
topology.active_pairs[3011],1
topology.active_pairs[3012],1
topology.active_pairs[3013],1
topology.active_pairs[3014],1
topology.active_pairs[3015],1
topology.active_pairs[3016],1
topology.active_pairs[3017],1
topology.active_pairs[3018],1
topology.active_pairs[3019],1
topology.active_pairs[3020],1
topology.active_pairs[3021],1
topology.active_pairs[3022],1
topology.active_pairs[3023],1
topology.active_pairs[3024],1
topology.active_pairs[3025],1
topology.active_pairs[3026],1
topology.active_pairs[3027],1
topology.active_pairs[3028],1
topology.active_pairs[3029],1
topology.active_pairs[3030],1
topology.active_pairs[3031],1
topology.active_pairs[3032],1
topology.active_pairs[3033],1
topology.active_pairs[3034],1
topology.active_pairs[3035],1
topology.active_pairs[3036],1
topology.active_pairs[3037],1
topology.active_pairs[3038],1
topology.active_pairs[3039],1
topology.active_pairs[3040],1
topology.active_pairs[3041],1
topology.active_pairs[3042],1
topology.active_pairs[3043],1
topology.active_pairs[3044],1
topology.active_pairs[3045],1
topology.active_pairs[3046],1
topology.active_pairs[3047],1
topology.active_pairs[3048],1
topology.active_pairs[3049],1
topology.active_pairs[3050],1
topology.active_pairs[3051],1
topology.active_pairs[3052],1
topology.active_pairs[3053],1
topology.active_pairs[3054],1
topology.active_pairs[3055],1
topology.active_pairs[3056],1
topology.active_pairs[3057],1
topology.active_pairs[3058],1
topology.active_pairs[3059],1
topology.active_pairs[3060],1
topology.active_pairs[3061],1
topology.active_pairs[3062],1
topology.active_pairs[3063],1
topology.active_pairs[3064],1
topology.active_pairs[3065],1
topology.active_pairs[3066],1
topology.active_pairs[3067],1
topology.active_pairs[3068],1
topology.active_pairs[3069],1
topology.active_pairs[3070],1
topology.active_pairs[3071],1
topology.active_pairs[3072],0
topology.active_pairs[3073],0
topology.active_pairs[3074],0
topology.active_pairs[3075],0
topology.active_pairs[3076],0
topology.active_pairs[3077],0
topology.active_pairs[3078],0
topology.active_pairs[3079],0
topology.active_pairs[3080],0
topology.active_pairs[3081],0
topology.active_pairs[3082],0
topology.active_pairs[3083],0
topology.active_pairs[3084],0
topology.active_pairs[3085],0
topology.active_pairs[3086],0
topology.active_pairs[3087],0
topology.active_pairs[3088],0
topology.active_pairs[3089],0
topology.active_pairs[3090],0
topology.active_pairs[3091],0
topology.active_pairs[3092],0
topology.active_pairs[3093],0
topology.active_pairs[3094],0
topology.active_pairs[3095],0
topology.active_pairs[3096],0
topology.active_pairs[3097],0
topology.active_pairs[3098],0
topology.active_pairs[3099],0
topology.active_pairs[3100],0
topology.active_pairs[3101],0
topology.active_pairs[3102],0
topology.active_pairs[3103],0
topology.active_pairs[3104],0
topology.active_pairs[3105],0
topology.active_pairs[3106],0
topology.active_pairs[3107],0
topology.active_pairs[3108],0
topology.active_pairs[3109],0
topology.active_pairs[3110],0
topology.active_pairs[3111],0
topology.active_pairs[3112],0
topology.active_pairs[3113],0
topology.active_pairs[3114],0
topology.active_pairs[3115],0
topology.active_pairs[3116],0
topology.active_pairs[3117],0
topology.active_pairs[3118],0
topology.active_pairs[3119],0
topology.active_pairs[3120],0
topology.active_pairs[3121],0
topology.active_pairs[3122],0
topology.active_pairs[3123],0
topology.active_pairs[3124],0
topology.active_pairs[3125],0
topology.active_pairs[3126],0
topology.active_pairs[3127],0
topology.active_pairs[3128],0
topology.active_pairs[3129],0
topology.active_pairs[3130],0
topology.active_pairs[3131],0
topology.active_pairs[3132],0
topology.active_pairs[3133],0
topology.active_pairs[3134],0
topology.active_pairs[3135],0
topology.active_pairs[3136],0
topology.active_pairs[3137],0
topology.active_pairs[3138],0
topology.active_pairs[3139],0
topology.active_pairs[3140],0
topology.active_pairs[3141],0
topology.active_pairs[3142],0
topology.active_pairs[3143],0
topology.active_pairs[3144],0
topology.active_pairs[3145],0
topology.active_pairs[3146],0
topology.active_pairs[3147],0
topology.active_pairs[3148],0
topology.active_pairs[3149],0
topology.active_pairs[3150],0
topology.active_pairs[3151],0
topology.active_pairs[3152],0
topology.active_pairs[3153],0
topology.active_pairs[3154],0
topology.active_pairs[3155],0
topology.active_pairs[3156],0
topology.active_pairs[3157],0
topology.active_pairs[3158],0
topology.active_pairs[3159],0
topology.active_pairs[3160],0
topology.active_pairs[3161],0
topology.active_pairs[3162],0
topology.active_pairs[3163],0
topology.active_pairs[3164],0
topology.active_pairs[3165],0
topology.active_pairs[3166],0
topology.active_pairs[3167],0
topology.active_pairs[3168],0
topology.active_pairs[3169],0
topology.active_pairs[3170],0
topology.active_pairs[3171],0
topology.active_pairs[3172],0
topology.active_pairs[3173],0
topology.active_pairs[3174],0
topology.active_pairs[3175],0
topology.active_pairs[3176],0
topology.active_pairs[3177],0
topology.active_pairs[3178],0
topology.active_pairs[3179],0
topology.active_pairs[3180],0
topology.active_pairs[3181],0
topology.active_pairs[3182],0
topology.active_pairs[3183],0
topology.active_pairs[3184],0
topology.active_pairs[3185],0
topology.active_pairs[3186],0
topology.active_pairs[3187],0
topology.active_pairs[3188],0
topology.active_pairs[3189],0
topology.active_pairs[3190],0
topology.active_pairs[3191],0
topology.active_pairs[3192],0
topology.active_pairs[3193],0
topology.active_pairs[3194],0
topology.active_pairs[3195],0
topology.active_pairs[3196],0
topology.active_pairs[3197],0
topology.active_pairs[3198],0
topology.active_pairs[3199],0
topology.active_pairs[3200],0
topology.active_pairs[3201],0
topology.active_pairs[3202],0
topology.active_pairs[3203],0
topology.active_pairs[3204],0
topology.active_pairs[3205],0
topology.active_pairs[3206],0
topology.active_pairs[3207],0
topology.active_pairs[3208],0
topology.active_pairs[3209],0
topology.active_pairs[3210],0
topology.active_pairs[3211],0
topology.active_pairs[3212],0
topology.active_pairs[3213],0
topology.active_pairs[3214],0
topology.active_pairs[3215],0
topology.active_pairs[3216],0
topology.active_pairs[3217],0
topology.active_pairs[3218],0
topology.active_pairs[3219],0
topology.active_pairs[3220],0
topology.active_pairs[3221],0
topology.active_pairs[3222],0
topology.active_pairs[3223],0
topology.active_pairs[3224],0
topology.active_pairs[3225],0
topology.active_pairs[3226],0
topology.active_pairs[3227],0
topology.active_pairs[3228],0
topology.active_pairs[3229],0
topology.active_pairs[3230],0
topology.active_pairs[3231],0
topology.active_pairs[3232],0
topology.active_pairs[3233],0
topology.active_pairs[3234],0
topology.active_pairs[3235],0
topology.active_pairs[3236],0
topology.active_pairs[3237],0
topology.active_pairs[3238],0
topology.active_pairs[3239],0
topology.active_pairs[3240],0
topology.active_pairs[3241],0
topology.active_pairs[3242],0
topology.active_pairs[3243],0
topology.active_pairs[3244],0
topology.active_pairs[3245],0
topology.active_pairs[3246],0
topology.active_pairs[3247],0
topology.active_pairs[3248],0
topology.active_pairs[3249],0
topology.active_pairs[3250],0
topology.active_pairs[3251],0
topology.active_pairs[3252],0
topology.active_pairs[3253],0
topology.active_pairs[3254],0
topology.active_pairs[3255],0
topology.active_pairs[3256],0
topology.active_pairs[3257],0
topology.active_pairs[3258],0
topology.active_pairs[3259],0
topology.active_pairs[3260],0
topology.active_pairs[3261],0
topology.active_pairs[3262],0
topology.active_pairs[3263],0
topology.active_pairs[3264],0
topology.active_pairs[3265],0
topology.active_pairs[3266],0
topology.active_pairs[3267],0
topology.active_pairs[3268],0
topology.active_pairs[3269],0
topology.active_pairs[3270],0
topology.active_pairs[3271],0
topology.active_pairs[3272],0
topology.active_pairs[3273],0
topology.active_pairs[3274],0
topology.active_pairs[3275],0
topology.active_pairs[3276],0
topology.active_pairs[3277],0
topology.active_pairs[3278],0
topology.active_pairs[3279],0
topology.active_pairs[3280],0
topology.active_pairs[3281],0
topology.active_pairs[3282],0
topology.active_pairs[3283],0
topology.active_pairs[3284],0
topology.active_pairs[3285],0
topology.active_pairs[3286],0
topology.active_pairs[3287],0
topology.active_pairs[3288],0
topology.active_pairs[3289],0
topology.active_pairs[3290],0
topology.active_pairs[3291],0
topology.active_pairs[3292],0
topology.active_pairs[3293],0
topology.active_pairs[3294],0
topology.active_pairs[3295],0
topology.active_pairs[3296],0
topology.active_pairs[3297],0
topology.active_pairs[3298],0
topology.active_pairs[3299],0
topology.active_pairs[3300],0
topology.active_pairs[3301],0
topology.active_pairs[3302],0
topology.active_pairs[3303],0
topology.active_pairs[3304],0
topology.active_pairs[3305],0
topology.active_pairs[3306],0
topology.active_pairs[3307],0
topology.active_pairs[3308],0
topology.active_pairs[3309],0
topology.active_pairs[3310],0
topology.active_pairs[3311],0
topology.active_pairs[3312],0
topology.active_pairs[3313],0
topology.active_pairs[3314],0
topology.active_pairs[3315],0
topology.active_pairs[3316],0
topology.active_pairs[3317],0
topology.active_pairs[3318],0
topology.active_pairs[3319],0
topology.active_pairs[3320],0
topology.active_pairs[3321],0
topology.active_pairs[3322],0
topology.active_pairs[3323],0
topology.active_pairs[3324],0
topology.active_pairs[3325],0
topology.active_pairs[3326],0
topology.active_pairs[3327],0
topology.active_pairs[3328],0
topology.active_pairs[3329],0
topology.active_pairs[3330],0
topology.active_pairs[3331],0
topology.active_pairs[3332],0
topology.active_pairs[3333],0
topology.active_pairs[3334],0
topology.active_pairs[3335],0
topology.active_pairs[3336],0
topology.active_pairs[3337],0
topology.active_pairs[3338],0
topology.active_pairs[3339],0
topology.active_pairs[3340],0
topology.active_pairs[3341],0
topology.active_pairs[3342],0
topology.active_pairs[3343],0
topology.active_pairs[3344],0
topology.active_pairs[3345],0
topology.active_pairs[3346],0
topology.active_pairs[3347],0
topology.active_pairs[3348],0
topology.active_pairs[3349],0
topology.active_pairs[3350],0
topology.active_pairs[3351],0
topology.active_pairs[3352],0
topology.active_pairs[3353],0
topology.active_pairs[3354],0
topology.active_pairs[3355],0
topology.active_pairs[3356],0
topology.active_pairs[3357],0
topology.active_pairs[3358],0
topology.active_pairs[3359],0
topology.active_pairs[3360],0
topology.active_pairs[3361],0
topology.active_pairs[3362],0
topology.active_pairs[3363],0
topology.active_pairs[3364],0
topology.active_pairs[3365],0
topology.active_pairs[3366],0
topology.active_pairs[3367],0
topology.active_pairs[3368],0
topology.active_pairs[3369],0
topology.active_pairs[3370],0
topology.active_pairs[3371],0
topology.active_pairs[3372],0
topology.active_pairs[3373],0
topology.active_pairs[3374],0
topology.active_pairs[3375],0
topology.active_pairs[3376],0
topology.active_pairs[3377],0
topology.active_pairs[3378],0
topology.active_pairs[3379],0
